Customer ID,Balance,Balance Frquency,Purchases,One-Off Purchases,Installments Purchased,Cash Advance,Purchase Frequency,One-Off Purchase Frequency,Installments Purchase Frequency,Cash Advance Frquency,Cash Advance TRX,Purchases TRX,Credit Limit,Payments,Minimum Payment,PRC Full Payment,Tenure,Cluster
C10252,70.457831,0.818182,1146.59,650.78,495.81,0,0.666667,0.166667,0.5,0,0,14,4500,904.796957,82.491959,0.5,12,2
C10253,1160.206649,0.9,1600,1400,200,0,0.3,0.1,0.1,0,0,5,2000,876.757279,474.632979,0,10,4
C10254,2714.595164,1,666.1,75,591.1,296.922557,0.916667,0.083333,0.916667,0.083333,1,18,8500,2055.474721,661.183131,0,12,2
C10255,2763.049499,1,1921.85,1715.55,206.3,0,0.916667,0.5,0.666667,0,0,20,3050,1614.5512,2228.715586,0,12,1
C10256,4.383989,0.545455,96.5,0,96.5,0,0.5,0,0.416667,0,0,6,4500,217.143643,66.781434,1,12,2
C10257,1670.146578,0.727273,3420.97,3420.97,0,0,0.25,0.25,0,0,0,31,2700,1164.552612,1283.600242,0.125,12,1
C10258,283.30016,1,461.36,0,461.36,0,0.666667,0,0.666667,0,0,9,9000,526.087388,177.721392,0,12,2
C10259,1226.122189,1,295.34,295.34,0,0,0.416667,0.416667,0,0,0,8,1200,439.233552,1282.187993,0,12,4
C10260,1250.885289,1,892.19,363.85,528.34,0,0.416667,0.083333,0.416667,0,0,6,1800,461.638318,296.027848,0,12,2
C10261,5148.625027,1,0,0,0,4042.791779,0,0,0,0.833333,16,0,6500,1274.60362,1086.861867,0,12,3
C10262,1698.369764,0.818182,0,0,0,2253.381516,0,0,0,0.083333,2,0,4500,5512.828223,696.916536,0.111111,12,4
C10263,392.667425,1,4015.23,4015.23,0,0,1,1,0,0,0,26,7500,3189.923177,176.9102,0.916667,12,1
C10265,104.57287,1,937.56,630,307.56,0,0.666667,0.083333,0.666667,0,0,13,6000,870.874657,179.369855,0.583333,12,2
C10266,2257.542109,1,0,0,0,1082.684755,0,0,0,0.083333,1,0,3000,464.716284,659.553866,0,12,4
C10267,75.070011,0.9,898.45,0,898.45,0,0.9,0,0.8,0,0,11,4000,743.358844,146.723712,1,10,2
C10269,4977.237859,1,61.99,61.99,0,7448.32932,0.083333,0.083333,0,0.5,22,1,6500,6850.235626,1587.042735,0,12,3
C10270,1569.88775,1,741.66,309.66,432,2710.997094,0.416667,0.333333,0.083333,0.166667,3,8,4000,3306.369832,503.399492,0,12,3
C10271,5505.828486,1,0,0,0,193.187682,0,0,0,0.25,3,0,6000,1355.058674,2345.198755,0,12,3
C10272,2472.874609,1,2052.74,730.94,1321.8,3251.021027,1,0.416667,1,0.25,10,30,6500,9076.561132,635.401109,0.083333,12,1
C10273,154.439292,1,1047.94,440,607.94,0,0.75,0.083333,0.583333,0,0,17,6000,1032.089965,173.484575,0.333333,12,2
C10274,269.911748,1,1348.44,1259.44,89,298.491305,1,1,0.416667,0.25,4,44,500,1258.023851,250.283276,0,12,2
C10275,146.04887,0.909091,3256.15,3256.15,0,0,0.916667,0.916667,0,0,0,22,6500,3498.681846,74.878694,0.25,12,1
C10276,1597.521193,1,211.07,0,211.07,994.167915,0.5,0,0.416667,0.083333,1,6,5000,3187.854069,665.357143,0,12,4
C10277,10.118033,0.1,0,0,0,197.521871,0,0,0,0.1,1,0,1500,648.301187,148.644436,0,10,4
C10278,993.027484,1,0,0,0,1586.612256,0,0,0,0.333333,19,0,1200,2185.377456,444.684235,0.090909,12,3
C10279,3387.93956,1,391.14,0,391.14,987.378841,1,0,1,0.083333,1,15,7000,889.86432,1566.969659,0,12,2
C10280,3961.649658,1,2280,0,2280,0,1,0,1,0,0,12,4500,2216.561982,2469.589072,0,12,2
C10281,354.527499,1,3751.42,1201.42,2550,0,1,0.416667,1,0,0,62,9000,4001.942901,167.998751,1,12,1
C10282,1238.932482,1,280.09,69,211.09,0,0.916667,0.083333,0.916667,0,0,12,1500,1575.457164,6422.472544,0,12,2
C10283,1269.019947,0.818182,445.46,0,445.46,0,1,0,1,0,0,13,2600,2875.999728,489.750966,0,12,2
C10284,6224.464489,1,4439.11,3884.1,555.01,0,0.833333,0.5,0.75,0,0,59,6500,2546.344149,4299.471274,0,12,1
C10285,874.203747,1,232.8,232.8,0,331.57572,0.25,0.25,0,0.083333,1,5,3000,1473.641228,328.114324,0.083333,12,4
C10286,1329.443468,1,0,0,0,1024.351429,0,0,0,0.166667,2,0,1800,684.599962,311.075432,0,12,4
C10287,4372.395867,1,569.91,569.91,0,520.844673,0.272727,0.272727,0,0.272727,9,5,4500,1345.099869,3937.465141,0,11,3
C10289,6853.020124,1,0,0,0,2529.901587,0,0,0,0.5,9,0,7500,1863.404442,2228.516092,0,12,3
C10290,1527.644591,1,0,0,0,210.417767,0,0,0,0.166667,3,0,1700,540.406147,508.668881,0,12,4
C10291,1611.475175,1,807.72,0,807.72,0,1,0,1,0,0,36,1500,1019.454819,2134.562981,0,12,2
C10292,344.591662,0.363636,519,519,0,2865.942873,0.083333,0.083333,0,0.166667,6,1,4000,663.651176,69.241728,0,12,4
C10293,3541.960207,1,0,0,0,1853.517071,0,0,0,0.166667,2,0,4000,789.692304,941.569,0,12,4
C10294,2447.783112,1,431.96,290,141.96,0,0.583333,0.166667,0.416667,0,0,9,2500,740.165746,1096.264703,0,12,2
C10295,1628.591333,1,361,0,361,291.278909,0.833333,0,0.75,0.166667,2,20,1800,1018.197785,684.453198,0,12,2
C10296,1274.142457,1,5219.95,2568.35,2651.6,0,1,0.833333,1,0,0,66,7500,3984.42893,3453.797867,0,12,1
C10297,2720.959921,1,66.49,0,66.49,457.611102,0.166667,0,0.166667,0.333333,7,3,3000,967.657856,1317.330243,0,12,3
C10298,693.643988,1,358.91,152,206.91,0,1,0.25,1,0,0,39,5000,338.79121,170.609681,0,12,2
C10299,538.995587,1,0,0,0,2156.577132,0,0,0,0.166667,2,0,1200,3303.660591,303.152869,0.111111,12,4
C10300,92.816307,1,345.66,45.65,300.01,0,0.75,0.083333,0.75,0,0,10,1000,383.914659,192.645506,0.25,12,2
C10301,1247.423771,1,0,0,0,503.562164,0,0,0,0.166667,3,0,1500,721.897274,273.128967,0,12,4
C10302,365.005559,1,421.04,341,80.04,0,0.333333,0.083333,0.333333,0,0,6,4000,1386.413639,110.535797,0,12,4
C10303,1117.461472,1,0,0,0,1377.191285,0,0,0,0.714286,11,0,1500,171.694194,149.40891,0,7,3
C10304,1917.977989,1,0,0,0,6022.786892,0,0,0,0.083333,1,0,6500,7189.695757,626.075406,0.166667,12,3
C10305,206.376314,1,1886.21,1230.31,655.9,0,1,1,1,0,0,65,3000,2089.598011,170.955794,0.083333,12,1
C10306,102.055178,0.727273,999.19,586.29,412.9,0,0.583333,0.25,0.416667,0,0,16,7500,2181.215224,148.095996,0.875,12,2
C10307,817.793943,1,478.28,189.03,289.25,945.547556,0.545455,0.181818,0.363636,0.090909,1,7,2400,635.314875,259.501896,0,11,4
C10308,4382.112084,1,294.75,0,294.75,4945.02074,0.75,0,0.75,0.916667,25,11,4000,6445.786897,6059.764322,0,12,3
C10309,6512.478876,1,98,98,0,3320.07679,0.125,0.125,0,0.875,52,1,7000,1304.362846,1642.26745,0,8,3
C10310,168.539199,1,176.73,109,67.73,0,0.333333,0.083333,0.166667,0,0,4,5000,197.074177,173.057909,0,12,4
C10311,662.022698,0.875,280,280,0,2276.320971,0.125,0.125,0,0.25,2,1,3000,1914.038297,129.180504,0.142857,8,4
C10312,124.285688,1,662.4,108.71,553.69,0,1,0.222222,0.888889,0,0,23,1000,367.258695,134.119873,0.428571,9,2
C10313,3007.470055,1,102.48,0,102.48,0,0.583333,0,0.583333,0,0,28,3000,561.592591,1691.887852,0,12,2
C10314,5715.854635,1,2173.99,1556.19,617.8,0,0.666667,0.583333,0.5,0,0,33,8500,1828.965006,1313.883915,0,12,1
C10315,2023.72438,1,1103.86,253.99,849.87,0,1,0.25,1,0,0,34,6500,667.73252,537.415298,0,12,2
C10316,1454.551875,0.545455,0,0,0,3853.339512,0,0,0,0.25,10,0,4000,555.202392,693.582286,0,12,3
C10317,1590.712709,1,674.57,674.57,0,0,0.75,0.75,0,0,0,11,1600,830.768021,1017.533824,0,12,2
C10318,1683.116573,1,98,98,0,240.304769,0.083333,0.083333,0,0.166667,4,1,1800,554.101761,556.407341,0,12,4
C10319,2097.603234,1,963.21,963.21,0,0,1,1,0,0,0,11,2100,622.542212,1252.200387,0,6,2
C10321,1184.588701,1,704.4,0,704.4,61.069589,1,0,0.916667,0.083333,1,21,1200,810.831681,747.131941,0,12,2
C10322,3168.902659,0.857143,0,0,0,3854.441191,0,0,0,0.285714,6,0,4200,390.289118,935.43069,0,7,3
C10324,497.726827,1,1234.5,653,581.5,0,0.583333,0.333333,0.416667,0,0,14,3000,206.102367,382.086744,0,12,2
C10325,868.734126,1,463.01,373.65,89.36,546.682275,0.416667,0.25,0.25,0.166667,4,11,1000,254.635576,375.38376,0,12,4
C10326,595.655746,1,6562.24,4892.43,1669.81,0,1,1,1,0,0,114,8000,6240.58958,219.062841,1,12,1
C10327,311.341555,0.909091,3721.39,3721.39,0,0,0.5,0.5,0,0,0,26,4000,4004.905569,156.580586,0.714286,12,1
C10328,1035.853615,1,69,69,0,1147.361897,0.083333,0.083333,0,0.333333,16,1,1200,1483.636625,469.230578,0,12,3
C10329,1709.693956,1,2,2,0,5246.296449,0.083333,0.083333,0,0.25,6,1,2500,4678.254753,464.860442,0.083333,12,3
C10331,4784.708882,1,5848.99,2604,3244.99,3503.547107,1,0.583333,1,0.166667,6,119,5000,9006.196318,4513.48893,0.083333,12,1
C10332,137.775633,1,0,0,0,1936.205406,0,0,0,0.166667,4,0,3000,2489.260383,69.124834,0.083333,12,4
C10333,1452.469721,1,205.89,205.89,0,0,0.25,0.25,0,0,0,3,1600,501.655195,490.885882,0,12,4
C10334,1389.583627,1,712.87,712.87,0,0,0.083333,0.083333,0,0,0,1,4500,801.18565,364.139587,0,12,4
C10335,1998.339616,1,2238,1170,1068,0,0.75,0.583333,0.416667,0,0,22,6500,1985.047114,464.932133,0,12,1
C10336,2598.580674,1,4767.11,2024.6,2742.51,3621.840163,1,0.25,1,0.25,9,95,6000,3774.693285,955.03756,0,12,1
C10337,634.521032,0.666667,0,0,0,1176.86169,0,0,0,0.333333,4,0,1200,80.190719,199.745472,0,6,4
C10338,1134.648238,1,143.12,143.12,0,0,0.1,0.1,0,0,0,1,1200,289.967312,286.845297,0,10,4
C10339,916.200655,1,1827.62,1408.82,418.8,0,0.833333,0.5,0.666667,0,0,34,1200,1731.206869,253.774892,0,12,2
C10340,699.586726,1,796.11,796.11,0,0,0.083333,0.083333,0,0,0,1,6000,807.665219,1559.810579,0,12,4
C10341,740.826233,1,2055.13,302.05,1753.08,0,1,0.916667,1,0,0,74,7500,1631.166246,217.082846,0,12,1
C10342,312.636004,1,3866.29,808.12,3058.17,0,1,1,1,0,0,95,7500,3688.890803,190.88614,0.75,12,1
C10343,2235.729892,1,83,38,45,481.39493,0.333333,0.083333,0.166667,0.166667,5,4,2500,568.336744,606.89303,0,12,4
C10344,309.150506,1,3157.86,1178.02,1979.84,0,1,0.916667,1,0,0,31,7000,3291.320691,170.010384,0.833333,12,1
C10345,713.959917,1,542.96,452.96,90,268.410928,0.833333,0.416667,0.416667,0.166667,4,13,2500,195.490243,229.465974,0,12,2
C10346,1784.421367,0.818182,0,0,0,3923.427657,0,0,0,0.25,4,0,3000,2804.403394,853.680867,0.111111,12,3
C10347,226.03038,1,435.08,435.08,0,0,0.916667,0.916667,0,0,0,15,7500,3796.014359,180.308803,0.2,12,2
C10348,1649.276603,1,0,0,0,253.554601,0,0,0,0.583333,8,0,1800,574.233323,788.721609,0,12,4
C10349,2660.420641,1,0,0,0,382.272435,0,0,0,0.166667,2,0,5000,846.397004,687.079273,0,12,4
C10350,1945.906455,1,1650.52,0,1650.52,1025.434108,1,0,1,0.083333,2,21,2500,1916.054676,1698.885114,0,12,2
C10351,2598.802288,1,0,0,0,185.909531,0,0,0,0.083333,1,0,3000,773.831303,671.834242,0,12,4
C10352,46.461265,0.545455,237.99,237.99,0,0,0.166667,0.166667,0,0,0,2,4500,543.788113,195.089406,0,12,4
C10353,3084.618021,1,0,0,0,2506.67355,0,0,0,0.5,10,0,4000,1003.664133,654.301721,0,12,3
C10354,52.575297,0.727273,282.62,33.62,249,0,0.416667,0.083333,0.25,0,0,5,6000,388.872739,149.884294,0.2,12,4
C10355,1166.500558,1,73.8,0,73.8,595.036388,0.333333,0,0.333333,0.416667,6,4,2000,514.586639,324.359117,0,12,4
C10356,1504.334228,0.909091,565,565,0,0,0.25,0.25,0,0,0,3,2200,2511.315474,471.295665,0,12,4
C10357,1928.971964,1,2061.55,369.55,1692,0,1,1,1,0,0,30,8500,2200.93868,450.459621,0,12,1
C10358,931.674532,1,2417.91,2303.91,114,3508.775536,0.583333,0.5,0.166667,0.166667,9,21,8000,3468.393326,261.268016,0,12,1
C10359,1475.871356,1,826.77,664.21,162.56,0,1,1,0.333333,0,0,18,1500,1182.627097,1332.067827,0,12,2
C10360,992.424289,1,0,0,0,45.026228,0,0,0,0.111111,1,0,1000,161.400987,183.86589,0,9,4
C10361,1281.276331,1,792.14,703.58,88.56,0,0.916667,0.5,0.75,0,0,18,1500,397.388693,706.199917,0,12,2
C10362,2463.60548,1,654,300,354,0,1,0.166667,1,0,0,17,2400,1149.733036,3175.27696,0,12,2
C10364,1877.424948,1,170.07,118.2,51.87,0,0.166667,0.166667,0.166667,0,0,2,6000,248.81801,264.497515,0,6,4
C10366,8.928211,0.727273,105.78,105.78,0,0,0.416667,0.416667,0,0,0,6,3500,199.171196,88.814442,0.5,12,4
C10367,137.909416,1,897.42,684.12,213.3,0,0.916667,0.916667,0.583333,0,0,27,7000,965.182597,191.931603,0.083333,12,2
C10368,527.761784,1,2702.57,1942.77,759.8,0,1,0.5,0.75,0,0,32,3000,1942.140315,188.998017,0.083333,12,1
C10369,1283.402142,1,1286.34,0,1286.34,0,1,0,1,0,0,35,2100,1470.711716,2972.477983,0,12,2
C10370,15.236618,0.272727,161.5,161.5,0,0,0.166667,0.166667,0,0,0,1,3000,912.737392,114.337421,0,12,4
C10371,1135.629139,1,398.64,0,398.64,0,1,0,1,0,0,12,1500,364.300862,449.07262,0,12,2
C10372,933.150722,0.727273,0,0,0,1374.764359,0,0,0,0.090909,1,0,1500,360.729411,335.993476,0,11,4
C10373,5897.491823,1,0,0,0,3318.487381,0,0,0,0.333333,8,0,7500,1417.970244,1809.974326,0,12,3
C10374,9.72453,0.272727,158.34,0,158.34,0,0.333333,0,0.333333,0,0,4,6000,182.175514,55.480481,0.363636,12,4
C10375,3037.608728,1,173.48,173.48,0,382.582455,0.166667,0.166667,0,0.166667,6,3,3000,869.253948,4682.965732,0,12,3
C10376,1100.941072,1,117.32,117.32,0,5573.767921,0.25,0.25,0,0.5,7,3,1500,4017.742718,273.139411,0.111111,12,3
C10377,3338.863375,1,775,365,410,0,0.583333,0.166667,0.416667,0,0,8,8500,920.748289,784.929199,0,12,2
C10378,947.457151,1,1787.83,126.24,1661.59,458.961661,1,0.083333,1,0.083333,1,61,4000,574.055852,259.977392,0.166667,12,2
C10379,606.323282,1,299.9,299.9,0,0,0.25,0.25,0,0,0,3,4200,502.64224,204.447891,0,12,4
C10380,516.49276,1,380,380,0,1004.279993,0.333333,0.333333,0,0.5,11,6,1200,415.924157,247.45192,0,12,4
C10381,19.112841,1,504.2,0,504.2,0,1,0,1,0,0,20,1000,476.370018,130.862225,0.727273,12,2
C10382,1887.061349,1,0,0,0,93.437109,0,0,0,0.166667,3,0,2000,411.517239,765.751845,0,12,4
C10383,5520.201751,1,0,0,0,6218.171457,0,0,0,0.666667,23,0,7000,5878.42845,1719.694161,0,12,3
C10385,109.594389,1,177,177,0,0,0.083333,0.083333,0,0,0,1,1950,170.47103,221.171027,0,12,4
C10386,5701.848812,1,1126.68,1033.6,93.08,1831.160025,0.833333,0.416667,0.666667,0.333333,5,20,7000,1382.179262,1438.031851,0,12,3
C10387,397.003171,1,3042.08,1419.07,1623.01,0,1,1,1,0,0,98,8500,2764.893686,246.737259,0.333333,12,1
C10388,611.561026,1,765,765,0,0,0.125,0.125,0,0,0,1,2000,204.464151,146.352314,0,8,4
C10389,1176.992085,1,890,400,490,0,0.583333,0.083333,0.416667,0,0,7,3000,640.607666,289.747401,0,12,2
C10390,2537.257188,1,0,0,0,557.526465,0,0,0,0.166667,2,0,2750,933.01991,602.387923,0,12,4
C10391,3904.008546,1,600,0,600,1433.189324,0.5,0,0.416667,0.5,6,6,4700,1154.910275,1475.694904,0,12,3
C10392,3008.66367,1,1137.62,659.62,478,3116.44095,0.75,0.416667,0.5,0.416667,12,16,6200,536.091856,981.877595,0,12,3
C10393,215.213174,1,2326.52,136.8,2189.72,0,1,0.166667,1,0,0,75,3500,2374.80576,177.683227,0.833333,12,1
C10395,7.153512,0.3,104.95,0,104.95,0,0.4,0,0.3,0,0,4,1500,271.567821,71.59927,0,10,4
C10396,1848.248809,1,307.12,307.12,0,0,0.083333,0.083333,0,0,0,2,8500,3421.846931,470.192366,0,12,4
C10397,3573.583803,0.888889,2513.46,2513.46,0,6181.23369,0.222222,0.222222,0,0.444444,12,6,9000,4776.370808,836.641054,0,9,3
C10398,96.699394,0.545455,1475.23,1475.23,0,0,1,1,0,0,0,14,4000,1595.023315,34.819015,0,12,2
C10399,1031.936983,0.727273,2308,608,1700,0,0.416667,0.083333,0.333333,0,0,9,3000,245.914697,564.472958,0,12,2
C10400,705.645246,1,1325.21,1017.21,308,0,0.75,0.583333,0.416667,0,0,14,3000,860.265446,227.004657,0,12,2
C10402,112.01046,1,229,229,0,0,0.181818,0.181818,0,0,0,4,150,119.62682,252.515849,0,11,4
C10403,468.769607,1,585.68,445.98,139.7,856.77615,0.666667,0.416667,0.416667,0.75,19,12,4500,1368.204953,201.964603,0,12,3
C10404,774.645244,1,190.54,0,190.54,2467.204866,0.416667,0,0.333333,0.25,4,6,1200,2365.524893,423.0202,0.166667,12,4
C10405,727.467671,1,420.88,0,420.88,429.481253,0.416667,0,0.333333,0.333333,4,7,4500,1190.41941,205.529399,0,12,4
C10406,1115.208504,1,30,30,0,1484.671104,0.083333,0.083333,0,0.416667,11,1,1500,1839.908719,570.913732,0.083333,12,3
C10407,366.441008,0.636364,0,0,0,2838.753109,0,0,0,0.083333,3,0,3000,4634.133777,476.217118,0.25,12,4
C10408,126.134681,1,1197.12,1197.12,0,0,1,1,0,0,0,12,9000,936.326494,180.002457,0.454545,12,2
C10409,4424.767314,0.833333,0,0,0,7013.528326,0,0,0,0.666667,13,0,7000,864.1411,983.378772,0,6,3
C10410,40.627614,1,528.08,528.08,0,0,1,1,0,0,0,16,2000,384.322913,174.894699,0.333333,12,2
C10411,1822.259235,1,0,0,0,1672.653551,0,0,0,0.25,4,0,2500,589.389711,428.293387,0,12,4
C10412,4936.913341,1,407.81,351.81,56,2790.468488,0.333333,0.25,0.083333,0.333333,7,4,5000,2189.546633,2473.447437,0,12,3
C10413,1026.201421,1,0,0,0,244.88819,0,0,0,0.166667,2,0,1200,440.519737,320.383825,0,12,4
C10414,1585.806548,1,0,0,0,274.3843,0,0,0,0.083333,1,0,2000,566.302426,351.844812,0,12,4
C10415,645.181409,0.636364,0,0,0,2014.386387,0,0,0,0.166667,2,0,1400,2185.891694,436.135143,0,12,4
C10416,237.861439,1,569.02,246.89,322.13,1431.673728,0.5,0.083333,0.416667,0.083333,3,6,3200,589.35887,186.59462,0.083333,12,2
C10417,87.802127,0.818182,803.95,803.95,0,0,0.5,0.5,0,0,0,8,1000,1134.379946,137.584907,0.666667,12,2
C10420,3268.304631,1,340.57,250.48,90.09,2671.441618,0.583333,0.083333,0.5,0.333333,10,8,6000,1282.359,1027.045756,0,12,3
C10422,234.183227,1,617.3,169.8,447.5,282.667958,0.916667,0.166667,0.75,0.25,4,12,2500,1436.234437,169.80316,0.25,12,2
C10423,597.44365,1,0,0,0,36.582227,0,0,0,0.083333,1,0,1500,1572.905114,160.096384,0.181818,12,4
C10424,4413.803457,1,0,0,0,2007.044461,0,0,0,0.666667,11,0,5000,1305.912583,1423.184018,0,12,3
C10425,1965.755378,1,889.66,580.09,309.57,0,1,0.583333,1,0,0,34,2500,2612.998677,691.369848,0,12,2
C10426,909.560162,1,912.1,669.88,242.22,752.060162,0.25,0.25,0.166667,0.416667,11,16,1200,1476.333722,668.368282,0.083333,12,4
C10428,86.547135,0.818182,789.45,789.45,0,0,0.416667,0.416667,0,0,0,5,2500,1370.171713,119.649702,0.111111,12,4
C10429,2917.656276,1,141.81,141.81,0,2431.292076,0.166667,0.166667,0,0.583333,10,2,8000,993.289914,1013.060637,0,12,3
C10430,542.807485,1,220.62,220.62,0,0,0.166667,0.166667,0,0,0,3,2000,608.782428,166.733071,0,12,4
C10431,2362.643772,1,2826.99,1496.59,1330.4,0,1,0.75,1,0,0,97,3000,1748.687628,984.331832,0,12,1
C10432,4164.796859,1,784.63,617.54,167.09,0,0.454545,0.454545,0.181818,0,0,16,9000,1072.433416,1311.061985,0,11,2
C10433,1517.559661,1,0,0,0,456.396077,0,0,0,0.166667,2,0,1950,473.175712,381.272303,0,12,4
C10434,12.737355,0.909091,152.73,0,152.73,0,0.75,0,0.666667,0,0,9,1200,159.150457,130.831887,0.555556,12,2
C10435,2376.965338,1,0,0,0,1321.906162,0,0,0,0.333333,4,0,3000,549.457948,557.916999,0,12,4
C10436,1564.3964,0.727273,1330,0,1330,1906.43522,0.416667,0,0.416667,0.083333,1,6,8000,1078.907798,825.485459,0.142857,12,2
C10438,4192.143919,1,450,450,0,2480.749691,0.083333,0.083333,0,0.166667,4,1,4500,1271.396821,3642.615905,0,12,3
C10439,2711.995096,1,600,600,0,5352.991545,0.833333,0.833333,0,0.583333,8,10,5000,1536.48483,841.246469,0.1,12,3
C10441,127.808682,1,2802.08,2213.43,588.65,0,1,1,0.583333,0,0,36,6500,2384.646953,160.547945,0.363636,12,1
C10442,127.062095,0.818182,453.3,330.8,122.5,0,0.583333,0.416667,0.166667,0,0,9,7000,593.965783,127.194961,0.166667,12,2
C10443,259.623619,1,377.79,290.29,87.5,0,0.666667,0.25,0.583333,0,0,10,1500,1575.021839,212.402519,0,12,2
C10444,1258.769693,1,142,42,100,0,0.166667,0.083333,0.083333,0,0,2,1200,300.672826,6720.689968,0,12,4
C10445,210.618047,1,290,0,290,0,0.833333,0,0.833333,0,0,10,2700,239.005926,171.362848,0,12,2
C10446,168.473316,0.454545,0,0,0,866.594079,0,0,0,0.25,4,0,1200,653.510107,69.53986,0,12,4
C10447,738.956988,1,0,0,0,1561.133958,0,0,0,0.333333,6,0,1500,1979.193103,198.854631,0.1,12,4
C10448,1198.763306,1,0,0,0,57.645727,0,0,0,0.083333,2,0,1200,128.39674,7464.326611,0,12,4
C10449,358.011796,0.545455,0,0,0,1795.200197,0,0,0,0.083333,1,0,1950,4702.661168,501.485565,0.25,12,4
C10450,1168.692032,1,0,0,0,1027.967584,0,0,0,0.333333,4,0,5000,588.925093,287.740551,0,12,4
C10451,78.027358,0.454545,377.07,377.07,0,367.672276,0.25,0.25,0,0.083333,2,8,1500,1547.271973,157.18024,0.25,12,4
C10452,1197.052656,1,298.51,97.5,201.01,1362.13765,0.636364,0.090909,0.454545,0.090909,2,8,1700,2048.896136,486.579542,0.111111,11,2
C10453,2632.469367,1,0,0,0,535.955512,0,0,0,0.25,4,0,3000,737.932369,736.750992,0,12,4
C10454,24.479088,1,90,0,90,0,0.5,0,0.5,0,0,6,2500,128.865057,124.844559,0,12,2
C10455,1391.33075,1,530.5,530.5,0,0,0.25,0.25,0,0,0,3,1600,573.866182,482.499021,0,12,4
C10456,13.925681,0.272727,462.78,422.78,40,0,0.25,0.25,0.083333,0,0,17,2000,1047.090159,119.325453,1,12,4
C10457,13.75098,0.181818,214.38,214.38,0,0,0.083333,0.083333,0,0,0,1,1500,1458.242991,178.665615,0,12,4
C10458,176.478557,0.545455,600,600,0,0,0.083333,0.083333,0,0,0,1,1500,690.478077,77.300437,0,12,4
C10459,1016.583226,1,120,0,120,0,0.5,0,0.5,0,0,9,1000,358.031022,853.500194,0,12,4
C10460,111.729154,0.454545,824.1,824.1,0,344.286557,0.166667,0.166667,0,0.083333,2,9,6500,2961.848966,143.140487,1,12,4
C10461,2728.076143,1,155.32,0,155.32,713.751955,0.333333,0,0.25,0.166667,2,4,4500,630.56085,945.633907,0,12,4
C10462,7.817753,0.272727,170.02,0,170.02,0,0.5,0,0.5,0,0,6,2000,373.02841,73.301702,0.5,12,4
C10463,2893.135916,1,0,0,0,1188.127404,0,0,0,0.166667,4,0,4000,877.652143,928.776392,0,12,4
C10466,646.745968,0.818182,0,0,0,889.412824,0,0,0,0.333333,6,0,1350,789.132988,184.544674,0,12,4
C10467,160.530303,0.363636,299.38,299.38,0,836.768709,0.166667,0.166667,0,0.083333,4,5,1200,41.244164,89.772488,0,12,4
C10468,9.730297,0.636364,99.24,0,99.24,0,0.583333,0,0.583333,0,0,8,1000,195.347822,104.212617,0.142857,12,2
C10469,1378.911019,1,0,0,0,454.311051,0,0,0,0.416667,5,0,1500,782.706659,424.424148,0,12,4
C10470,2017.948347,1,1137.55,1137.55,0,145.93864,0.333333,0.333333,0,0.166667,2,14,2500,2416.247973,667.805708,0,12,4
C10471,1022.687467,1,409.92,0,409.92,177.186666,1,0,1,0.25,6,12,1000,774.611541,940.657454,0,12,2
C10472,1497.869891,1,806.64,681.69,124.95,0,0.833333,0.75,0.416667,0,0,26,1700,826.296904,857.418392,0,12,2
C10473,115.340163,1,54.67,0,54.67,727.568806,0.166667,0,0.166667,0.166667,2,2,1200,410.867044,115.03558,0,12,4
C10474,1175.749847,1,848.26,115,733.26,1032.462268,0.916667,0.083333,0.833333,0.083333,2,12,1200,2117.531771,838.137478,0.083333,12,2
C10475,2809.125422,1,65.5,65.5,0,0,0.083333,0.083333,0,0,0,1,3000,534.051634,1900.025531,0,12,4
C10476,1305.724538,1,509.88,0,509.88,93.018864,1,0,1,0.083333,1,24,1200,913.23046,1929.692587,0,12,2
C10477,162.722336,1,222.7,94.7,128,0,0.5,0.166667,0.333333,0,0,8,4250,367.719858,166.661302,0,12,2
C10478,811.564879,1,558.08,492.04,66.04,0,0.583333,0.416667,0.166667,0,0,12,8500,694.594504,201.679842,0,12,2
C10480,1109.109473,1,113,113,0,189.801109,0.1,0.1,0,0.1,1,2,2500,200.741855,234.552176,0,10,4
C10481,969.034643,1,50.85,50.85,0,0,0.166667,0.166667,0,0,0,2,1200,256.061264,309.02637,0,12,4
C10482,80.167956,0.545455,1053.52,1053.52,0,0,0.416667,0.416667,0,0,0,12,3000,970.48092,67.064056,0.125,12,4
C10483,2136.814161,1,0,0,0,2120.653422,0,0,0,0.333333,5,0,6000,1164.792197,527.241747,0,12,3
C10484,1747.858092,1,3048.4,2500.8,547.6,119.336811,0.75,0.666667,0.333333,0.083333,1,30,3000,1390.388571,403.49587,0,12,1
C10485,2637.334329,1,0,0,0,1204.068667,0,0,0,0.583333,14,0,3000,525.003763,994.387979,0,12,3
C10486,499.437461,1,0,0,0,496.939698,0,0,0,0.083333,1,0,1200,956.458532,216.205066,0,12,4
C10487,1579.728772,1,0,0,0,124.941315,0,0,0,0.083333,1,0,1800,464.305701,482.666125,0,12,4
